Date,Open,High,Low,Close,Adj Close,Volume
2021-03-25,124.59847259521484,127.38050079345703,124.06309509277344,127.21797180175781,115.5236587524414,5809484
2021-03-26,127.42829895019531,130.47801208496094,127.26577758789062,130.38241577148438,118.39720916748047,5823710
2021-03-29,130.0,131.0420684814453,129.55067443847656,129.88528442382812,117.94577026367188,4835344
2021-03-30,129.88528442382812,130.27725219726562,128.12619018554688,128.79541015625,116.9560775756836,5010758
2021-03-31,128.62332153320312,128.78585815429688,126.8738021850586,127.39962005615234,115.68860626220703,5172575
2021-04-01,127.87763214111328,128.04014587402344,126.45315551757812,127.37093353271484,115.66255187988281,4261404
2021-04-05,127.76290893554688,130.67877197265625,127.53346252441406,129.9521942138672,118.00655364990234,5722980
2021-04-06,129.61758422851562,129.67495727539062,128.193115234375,128.31739807128906,116.52201080322266,3787566
2021-04-07,127.95410919189453,129.0057373046875,127.8967514038086,128.9961700439453,117.13838958740234,3112896
2021-04-08,128.65200805664062,129.66539001464844,128.26004028320312,129.17782592773438,117.30335235595703,4275211
2021-04-09,128.93881225585938,129.7705535888672,128.78585815429688,129.76100158691406,117.83292388916016,3162999
2021-04-12,129.08221435546875,129.4168243408203,127.96366882324219,128.67112731933594,116.84323120117188,3926684
2021-04-13,127.15105438232422,127.74378967285156,124.64627075195312,125.41108703613281,113.88285827636719,8403041
2021-04-14,125.53536987304688,126.94072723388672,124.78011322021484,126.79732513427734,115.14167022705078,6137928
2021-04-15,127.41873931884766,127.98279571533203,126.40535736083984,126.74951934814453,115.0982666015625,4062664
2021-04-16,127.15105438232422,128.2026824951172,127.1032485961914,127.71510314941406,115.97509002685547,5535223
2021-04-19,127.72466278076172,127.93498992919922,126.74951934814453,127.26577758789062,115.56707000732422,8575736
2021-04-20,131.0420684814453,133.62332153320312,130.68833923339844,132.08413696289062,119.94251251220703,16192708
2021-04-21,131.988525390625,137.4091796875,131.65391540527344,137.23709106445312,124.62178039550781,12456814
2021-04-22,137.3804931640625,138.374755859375,134.7992401123047,135.06692504882812,122.6511001586914,7428064
2021-04-23,135.09559631347656,137.29444885253906,134.75143432617188,136.16635131835938,123.64945983886719,4765576
2021-04-26,136.1567840576172,137.31358337402344,135.2581329345703,135.3441619873047,122.9028549194336,4927497
2021-04-27,135.45889282226562,136.29063415527344,134.5602264404297,135.7648162841797,123.28483581542969,4062664
2021-04-28,136.63479614257812,137.09368896484375,135.85086059570312,136.71128845214844,124.14432525634766,3941433
2021-04-29,137.7915802001953,142.1988525390625,136.69215393066406,137.89674377441406,125.2208023071289,4554179
2021-04-30,137.3804931640625,137.50477600097656,134.3690185546875,135.64053344726562,123.17198944091797,9280321
2021-05-03,137.48565673828125,139.34034729003906,137.23709106445312,138.3843231201172,125.66356658935547,5997241
2021-05-04,138.0592803955078,140.14340209960938,137.9827880859375,139.34034729003906,126.53169250488281,6642623
2021-05-05,139.52198791503906,139.52198791503906,138.5946502685547,138.83364868164062,126.07157897949219,5229895
2021-05-06,138.87188720703125,141.97897338867188,138.79541015625,141.89292907714844,128.84962463378906,7848661
2021-05-07,139.50286865234375,139.71319580078125,138.2122344970703,139.06309509277344,127.69087982177734,7325661
2021-05-10,139.3881378173828,141.8546905517578,139.3881378173828,139.7418670654297,128.31414794921875,7304636
2021-05-11,138.61376953125,138.8049774169922,136.6156768798828,137.87762451171875,126.60235595703125,7454214
2021-05-12,137.51434326171875,137.81069946289062,134.93307495117188,135.08604431152344,124.03905487060547,6233742
2021-05-13,135.2294464111328,138.52772521972656,135.06692504882812,137.829833984375,126.55847930908203,4807207
2021-05-14,138.72848510742188,139.28298950195312,137.62905883789062,138.31739807128906,127.00616455078125,2873780
2021-05-17,138.08795166015625,139.3881378173828,137.9827880859375,138.72848510742188,127.38363647460938,4471755
2021-05-18,138.41299438476562,138.91014099121094,136.93116760253906,137.58126831054688,126.33024597167969,4000009
2021-05-19,136.06118774414062,136.90248107910156,134.72274780273438,136.89292907714844,125.69821166992188,4498532
2021-05-20,136.8260040283203,138.53729248046875,135.90821838378906,137.55258178710938,126.30390167236328,4301675
2021-05-21,137.93499755859375,139.29254150390625,137.93499755859375,138.374755859375,127.058837890625,4219041
2021-05-24,138.68069458007812,138.9961700439453,137.83938598632812,138.3556365966797,127.04129791259766,3449290
2021-05-25,138.54684448242188,138.62332153320312,136.90248107910156,137.46653747558594,126.2248764038086,4118311
2021-05-26,137.18930053710938,137.65774536132812,136.74952697753906,137.07456970214844,125.86497497558594,3225655
2021-05-27,137.49522399902344,138.4034423828125,137.31358337402344,137.49522399902344,126.25122833251953,5889294
2021-05-28,137.86807250976562,137.9827880859375,137.1797332763672,137.41873168945312,126.18099975585938,2651192
2021-06-01,138.62332153320312,139.4168243408203,137.4282989501953,137.8489532470703,126.57601928710938,2528705
2021-06-02,138.26004028320312,139.34034729003906,137.7724609375,139.31166076660156,127.91912078857422,2915097
2021-06-03,138.53729248046875,139.46463012695312,137.70555114746094,139.14913940429688,127.76991271972656,4320608
2021-06-04,139.579345703125,141.06118774414062,139.3498992919922,140.93690490722656,129.4114532470703,3261323
2021-06-07,141.06118774414062,142.1988525390625,140.69789123535156,141.51051330566406,129.93817138671875,3621984
2021-06-08,141.6061248779297,143.5946502685547,141.6061248779297,142.51434326171875,130.8599090576172,5313785
2021-06-09,142.47610473632812,144.4263916015625,142.27532958984375,144.04397583007812,132.26446533203125,5547252
2021-06-10,144.8087921142578,146.11854553222656,143.1739959716797,143.91969299316406,132.1503143310547,4977391
2021-06-11,143.8145294189453,145.17208862304688,143.75717163085938,144.6271514892578,132.7999267578125,3596462
2021-06-14,144.08221435546875,144.3881378173828,142.12237548828125,143.43212890625,131.70263671875,3498661
2021-06-15,143.26004028320312,143.31739807128906,142.06500244140625,142.7915802001953,131.1144561767578,2628912
2021-06-16,143.1739959716797,143.1739959716797,140.74569702148438,141.32887268066406,129.7713623046875,4057329
2021-06-17,141.06118774414062,141.5487518310547,138.89100646972656,139.1969451904297,127.81379699707031,4568300
2021-06-18,138.12619018554688,138.31739807128906,136.74952697753906,136.8260040283203,125.63673400878906,9577699
2021-06-21,137.7724609375,140.602294921875,137.72467041015625,140.2007598876953,128.73550415039062,4482633
2021-06-22,140.07647705078125,140.35372924804688,138.9579315185547,139.92352294921875,128.48095703125,2549102
2021-06-23,139.9904327392578,140.05735778808594,138.2122344970703,138.25047302246094,126.94471740722656,3349920
2021-06-24,139.3881378173828,139.76100158691406,138.32696533203125,139.04397583007812,127.6733169555664,3775746
2021-06-25,138.9866180419922,140.46844482421875,138.57553100585938,140.38241577148438,128.90232849121094,3759533
2021-06-28,140.54493713378906,140.82217407226562,138.53729248046875,138.90057373046875,127.54165649414062,4067789
2021-06-29,138.87188720703125,140.28680419921875,138.71893310546875,139.14913940429688,127.76991271972656,2540211
2021-06-30,138.7476043701172,140.46844482421875,138.34608459472656,140.14340209960938,128.68284606933594,3394375
2021-07-01,140.49713134765625,141.0133819580078,140.12428283691406,140.38241577148438,128.90232849121094,2809661
2021-07-02,140.44932556152344,140.48757934570312,133.32696533203125,133.86233520507812,122.91542053222656,17584515
2021-07-06,133.83364868164062,134.24473571777344,131.07073974609375,132.67686462402344,121.82691192626953,8466010
2021-07-07,132.65774536132812,134.15870666503906,132.65774536132812,133.67112731933594,122.73985290527344,4246446
2021-07-08,131.72084045410156,135.09559631347656,131.6061248779297,134.55067443847656,123.5474853515625,5739820
2021-07-09,135.2294464111328,135.73614501953125,134.64627075195312,135.29637145996094,124.2322006225586,4083689
2021-07-12,135.2103271484375,135.71701049804688,133.9579315185547,134.72274780273438,123.70548248291016,3496360
2021-07-13,134.72274780273438,134.72274780273438,133.48948669433594,134.11090087890625,123.14366149902344,3309858
2021-07-14,134.53155517578125,134.5602264404297,132.8202667236328,133.67112731933594,122.73985290527344,4606061
2021-07-15,133.193115234375,134.28298950195312,132.69598388671875,134.27342224121094,123.29289245605469,3807126
2021-07-16,134.7992401123047,134.7992401123047,132.49522399902344,132.7915802001953,121.93223571777344,4298328
2021-07-19,130.44932556152344,132.3996124267578,130.21987915039062,131.8546905517578,121.07196807861328,8977086
2021-07-20,136.71128845214844,138.54684448242188,132.6003875732422,133.8145294189453,122.87152862548828,14237838
2021-07-21,133.8145294189453,135.17208862304688,133.50860595703125,135.08604431152344,124.03905487060547,5024984
2021-07-22,135.43020629882812,135.5736083984375,134.2351837158203,134.52198791503906,123.5211410522461,3466653
2021-07-23,134.76100158691406,135.46844482421875,134.15870666503906,135.12428283691406,124.07418060302734,4680013
2021-07-26,135.17208862304688,136.71128845214844,134.92352294921875,136.49139404296875,125.3294906616211,4441630
2021-07-27,136.26194763183594,137.32313537597656,135.3728485107422,136.47227478027344,125.3119125366211,3281302
2021-07-28,136.72084045410156,136.806884765625,135.4110870361328,135.53536987304688,124.4516372680664,2660815
2021-07-29,136.07073974609375,136.67303466796875,135.3728485107422,135.68833923339844,124.59208679199219,2793761
2021-07-30,135.29637145996094,135.6118621826172,134.5984649658203,134.76100158691406,123.74060821533203,3698238
2021-08-02,135.2294464111328,136.76864624023438,134.82791137695312,135.2007598876953,124.1444091796875,3064257
2021-08-03,135.65965270996094,138.33651733398438,135.420654296875,137.73422241210938,126.47069549560547,4272596
2021-08-04,137.47610473632812,137.83938598632812,136.20458984375,136.48184204101562,125.32070922851562,2960285
2021-08-05,136.73995971679688,137.10325622558594,135.965576171875,136.49139404296875,125.3294906616211,2884240
2021-08-06,136.71128845214844,138.04014587402344,136.6061248779297,137.7533416748047,126.48822021484375,4002833
2021-08-09,135.9464569091797,136.2332763671875,134.7705535888672,135.03823852539062,125.42271423339844,5129689
2021-08-10,135.0,135.5736083984375,134.1682586669922,135.1625213623047,125.53813934326172,5543695
2021-08-11,135.54493713378906,136.49139404296875,135.27725219726562,135.87954711914062,126.2041015625,4455960
2021-08-12,136.0038299560547,136.8546905517578,135.8317413330078,136.7781982421875,127.03878021240234,2184780
2021-08-13,136.3671112060547,137.26577758789062,136.1759033203125,136.88336181640625,127.13642883300781,1997965
2021-08-16,136.93116760253906,137.41873168945312,135.9751434326172,137.27532958984375,127.50050354003906,2913319
2021-08-17,136.71128845214844,136.86424255371094,134.88528442382812,136.1567840576172,126.46161651611328,3215195
2021-08-18,135.4397735595703,135.67877197265625,133.26004028320312,133.33651733398438,123.84214782714844,3672192
2021-08-19,132.5908203125,133.31739807128906,131.1759033203125,131.95028686523438,122.55462646484375,4351465
2021-08-20,131.68260192871094,133.25047302246094,131.2332763671875,132.9923553466797,123.5224838256836,2780059
2021-08-23,133.47991943359375,133.9866180419922,132.69598388671875,133.47991943359375,123.97533416748047,3179422
2021-08-24,133.6328887939453,134.06309509277344,133.193115234375,133.69024658203125,124.17070007324219,2474418
2021-08-25,133.7667236328125,134.6080322265625,133.32696533203125,133.70936584472656,124.18846130371094,2105389
2021-08-26,133.8145294189453,134.6080322265625,132.6099395751953,132.67686462402344,123.22948455810547,2613640
2021-08-27,132.6099395751953,133.4512481689453,132.31358337402344,133.27915954589844,123.78888702392578,2572637
2021-08-30,133.36520385742188,133.72848510742188,132.71510314941406,132.85850524902344,123.39817810058594,2087293
2021-08-31,133.4034423828125,134.7418670654297,132.83938598632812,134.1682586669922,124.61467742919922,4429915
2021-09-01,133.8240966796875,133.91014099121094,133.06883239746094,133.1739959716797,123.69121551513672,2588327
2021-09-02,133.57553100585938,133.89100646972656,132.91586303710938,133.85276794433594,124.32164001464844,2840413
2021-09-03,133.53729248046875,134.29254150390625,133.1739959716797,133.44168090820312,123.93983459472656,2009575
2021-09-07,133.50860595703125,133.64244079589844,131.70172119140625,131.988525390625,122.59014129638672,3436110
2021-09-08,132.06500244140625,132.97323608398438,131.5487518310547,132.5717010498047,123.13179016113281,3122728
2021-09-09,131.7877655029297,132.8489532470703,131.51051330566406,131.68260192871094,122.30602264404297,3669682
2021-09-10,132.71510314941406,133.2409210205078,130.9751434326172,130.9942626953125,121.66667938232422,4157955
2021-09-13,132.31358337402344,132.87762451171875,131.46270751953125,132.07456970214844,122.67005920410156,4334729
2021-09-14,132.31358337402344,132.47610473632812,129.3881378173828,130.2294464111328,120.9563217163086,4659198
2021-09-15,130.2294464111328,131.73995971679688,129.70362854003906,131.16635131835938,121.82652282714844,3403579
2021-09-16,131.24282836914062,131.88336181640625,129.7418670654297,130.43020629882812,121.14278411865234,2765624
2021-09-17,129.78012084960938,129.94264221191406,129.11090087890625,129.28298950195312,120.07725524902344,5890340
2021-09-20,128.011474609375,129.2351837158203,126.94072723388672,128.4034423828125,119.26034545898438,4990152
2021-09-21,129.1682586669922,129.68450927734375,127.09368896484375,127.12236785888672,118.07048797607422,4261927
2021-09-22,127.83938598632812,129.4168243408203,127.60037994384766,128.70936584472656,119.54447937011719,3767901
2021-09-23,129.30210876464844,131.37667846679688,129.09178161621094,130.71701049804688,121.40917205810547,3151807
2021-09-24,131.0038299560547,132.3900604248047,130.73614501953125,131.44358825683594,122.0840072631836,3100762
2021-09-27,131.89292907714844,132.95411682128906,131.4340362548828,132.46653747558594,123.03413391113281,3459017
2021-09-28,133.04971313476562,133.54684448242188,131.1759033203125,131.42446899414062,122.0662612915039,4513072
2021-09-29,131.67303466796875,133.7762908935547,130.4397735595703,133.0592803955078,123.58466339111328,3947499
2021-09-30,133.8432159423828,134.3881378173828,132.4091796875,132.8202667236328,123.36267852783203,6090230
2021-10-01,134.7992401123047,137.6386260986328,134.1969451904297,137.0172119140625,127.2607650756836,6907889
2021-10-04,136.46270751953125,139.579345703125,136.08985900878906,137.7724609375,127.96223449707031,7689251
2021-10-05,138.3843231201172,138.62332153320312,136.3671112060547,136.8546905517578,127.10980987548828,7297524
2021-10-06,136.21414184570312,137.06500244140625,134.69407653808594,136.09942626953125,126.40834045410156,5573506
2021-10-07,136.45315551757812,137.09368896484375,135.30592346191406,135.5736083984375,125.91996002197266,3999695
2021-10-08,135.5736083984375,137.33270263671875,134.84703063964844,136.92160034179688,127.17193603515625,3902940
2021-10-11,137.18930053710938,137.74378967285156,136.13766479492188,136.16635131835938,126.47049713134766,2921792
2021-10-12,135.95602416992188,136.0420684814453,134.13002014160156,134.29254150390625,124.73011016845703,3293436
2021-10-13,134.34034729003906,135.1912078857422,133.51815795898438,134.56979370117188,124.98760986328125,3013003
2021-10-14,134.8374786376953,137.5908203125,134.8087921142578,137.08413696289062,127.32292175292969,4410668
2021-10-15,137.08413696289062,138.47991943359375,136.51051330566406,138.25047302246094,128.40621948242188,3371049
2021-10-18,137.66729736328125,138.5659637451172,135.52581787109375,136.06118774414062,126.37283325195312,6437189
2021-10-19,134.87571716308594,136.65391540527344,134.34034729003906,135.73614501953125,126.0709228515625,4539117
2021-10-20,135.44932556152344,135.9464569091797,134.51242065429688,135.65965270996094,125.9998779296875,6474008
2021-10-21,127.63862609863281,127.83938598632812,122.46653747558594,122.6864242553711,113.95040893554688,32913959
2021-10-22,122.41873931884766,124.52198791503906,121.04206848144531,122.25621032714844,113.55083465576172,12114981
2021-10-25,121.9216079711914,122.99235534667969,121.35755157470703,122.02677154541016,113.33773040771484,6667204
2021-10-26,121.91204833984375,122.65774536132812,121.18547058105469,121.53919982910156,112.88488006591797,8912861
2021-10-27,121.83556365966797,122.25621032714844,119.5124282836914,119.66539001464844,111.14448547363281,7294176
2021-10-28,119.66539001464844,120.75525665283203,119.13957977294922,120.30592346191406,111.73941040039062,6802138
2021-10-29,119.91395568847656,120.76481628417969,119.41682434082031,119.59847259521484,111.08235168457031,6188973
2021-11-01,119.55066680908203,120.75525665283203,118.39388275146484,120.72657775878906,112.13011169433594,6177153
2021-11-02,120.74569702148438,121.57743835449219,119.41682434082031,120.63097381591797,112.04131317138672,4722062
2021-11-03,120.67877960205078,121.6921615600586,120.15296173095703,121.53919982910156,112.88488006591797,5670784
2021-11-04,123.05000305175781,123.33999633789062,119.9000015258789,120.8499984741211,112.24475860595703,7208700
2021-11-05,121.43000030517578,123.7699966430664,121.43000030517578,123.61000061035156,114.8082275390625,6790500
2021-11-08,123.98999786376953,124.77999877929688,123.52999877929688,124.54000091552734,115.67201232910156,5625300
2021-11-09,122.55999755859375,122.9000015258789,120.26000213623047,120.8499984741211,113.74256896972656,7236600
2021-11-10,121.0,122.43000030517578,119.93000030517578,120.22000122070312,113.14962768554688,6270300
2021-11-11,120.9000015258789,121.79000091552734,120.08000183105469,120.2699966430664,113.1966781616211,4643300
2021-11-12,120.0,120.63999938964844,118.77999877929688,118.95999908447266,111.96372985839844,5418300
2021-11-15,119.54000091552734,120.16000366210938,118.30999755859375,118.87000274658203,111.87901306152344,5046300
2021-11-16,118.91999816894531,119.9000015258789,118.41999816894531,118.45999908447266,111.49313354492188,4750800
2021-11-17,118.37999725341797,119.33000183105469,117.77999877929688,118.05999755859375,111.11665344238281,4043300
2021-11-18,118.36000061035156,118.36000061035156,116.30999755859375,116.66000366210938,109.79899597167969,5046900
2021-11-19,116.48999786376953,116.55999755859375,115.2699966430664,116.05000305175781,109.22486114501953,5380200
2021-11-22,116.0,118.80999755859375,115.19000244140625,116.47000122070312,109.62016296386719,6416200
2021-11-23,116.79000091552734,117.94000244140625,116.04000091552734,116.79000091552734,109.92134857177734,4912800
2021-11-24,116.16000366210938,117.2699966430664,116.08000183105469,116.7300033569336,109.86488342285156,3220800
2021-11-26,115.0,116.33999633789062,114.55999755859375,115.80999755859375,108.99897766113281,3322000
2021-11-29,118.62000274658203,119.61000061035156,117.52999877929688,118.5,111.53076934814453,8949800
2021-11-30,117.5,119.23999786376953,116.44999694824219,117.0999984741211,110.21310424804688,9252700
2021-12-01,118.25,118.93000030517578,116.8499984741211,116.91999816894531,110.043701171875,5958300
2021-12-02,117.37000274658203,117.9800033569336,116.55999755859375,116.9000015258789,110.0248794555664,5267100
2021-12-03,117.36000061035156,119.36000061035156,117.36000061035156,118.83999633789062,111.85077667236328,6630100
2021-12-06,119.4000015258789,121.1500015258789,119.4000015258789,119.91000366210938,112.85785675048828,4785600
2021-12-07,120.4800033569336,122.08000183105469,120.06999969482422,121.58000183105469,114.42962646484375,5194000
2021-12-08,122.0,123.37999725341797,121.5199966430664,123.0199966430664,115.78495025634766,5483900
2021-12-09,122.1500015258789,123.94999694824219,121.79000091552734,123.56999969482422,116.30259704589844,4601100
2021-12-10,124.30000305175781,125.33000183105469,123.36000061035156,124.08999633789062,116.79200744628906,4966900
2021-12-13,123.76000213623047,124.36000061035156,120.79000091552734,122.58000183105469,115.3708267211914,6847500
2021-12-14,122.3499984741211,125.02999877929688,122.30000305175781,123.76000213623047,116.48143005371094,5716100
2021-12-15,123.80000305175781,124.81999969482422,122.18000030517578,123.11000061035156,115.86965942382812,4990000
2021-12-16,123.51000213623047,126.63999938964844,123.4800033569336,125.93000030517578,118.52379608154297,7280500
2021-12-17,125.87000274658203,128.63999938964844,125.20999908447266,127.4000015258789,119.9073486328125,10379000
2021-12-20,125.72000122070312,127.19999694824219,124.69999694824219,127.05999755859375,119.58734130859375,4941400
2021-12-21,127.66000366210938,129.33999633789062,127.66000366210938,128.97000122070312,121.385009765625,4856000
2021-12-22,129.05999755859375,129.7899932861328,127.5999984741211,129.75,122.11913299560547,3923200
2021-12-23,130.0,130.9600067138672,129.52000427246094,130.6300048828125,122.9473876953125,3649000
2021-12-27,130.6300048828125,131.64999389648438,129.9499969482422,131.6199951171875,123.87915802001953,4293900
2021-12-28,131.60000610351562,133.22000122070312,131.58999633789062,132.6300048828125,124.82975769042969,3445200
2021-12-29,132.39999389648438,134.2100067138672,132.3000030517578,133.35000610351562,125.50741577148438,4239900
2021-12-30,133.75,134.3699951171875,133.3300018310547,133.91000366210938,126.03449249267578,3158100
2021-12-31,134.0,134.99000549316406,133.61000061035156,133.66000366210938,125.79917907714844,3362100
2022-01-03,134.07000732421875,136.2899932861328,133.6300048828125,136.0399932861328,128.03921508789062,4605900
2022-01-04,136.10000610351562,139.9499969482422,135.89999389648438,138.02000427246094,129.9027557373047,7300000
2022-01-05,138.30999755859375,142.1999969482422,137.8800048828125,138.22000122070312,130.09100341796875,8956900
2022-01-06,138.1999969482422,138.41000366210938,132.50999450683594,135.33999633789062,127.38038635253906,9908100
2022-01-07,134.89999389648438,135.66000366210938,133.50999450683594,134.8300018310547,126.90038299560547,5238100
2022-01-10,134.47000122070312,136.1999969482422,133.3800048828125,135.02999877929688,127.08860778808594,5432800
2022-01-11,130.52000427246094,133.25,127.97000122070312,132.8699951171875,125.0556411743164,11105300
2022-01-12,133.25,134.47000122070312,131.3699951171875,133.58999633789062,125.7332992553711,5352000
2022-01-13,133.89999389648438,136.0500030517578,133.55999755859375,134.75999450683594,126.83450317382812,4868300
2022-01-14,134.5500030517578,135.13999938964844,133.3000030517578,134.2100067138672,126.31684875488281,5310300
2022-01-18,132.9499969482422,133.88999938964844,131.77999877929688,132.94000244140625,125.12152099609375,5246700
2022-01-19,132.89999389648438,133.89999389648438,131.5,131.5800018310547,123.84151458740234,4103700
2022-01-20,131.25999450683594,132.8800048828125,130.57000732421875,130.82000732421875,123.126220703125,5278200
2022-01-21,131.64999389648438,131.8699951171875,129.27000427246094,129.35000610351562,121.74267578125,5907000
2022-01-24,127.98999786376953,129.14999389648438,124.19000244140625,128.82000732421875,121.24384307861328,13484000
2022-01-25,129.13999938964844,137.33999633789062,128.3000030517578,136.10000610351562,128.09567260742188,19715700
2022-01-26,136.47000122070312,137.07000732421875,133.1300048828125,134.25999450683594,126.36390686035156,8336000
2022-01-27,133.66000366210938,134.75,132.0800018310547,132.52000427246094,124.72624206542969,5497300
2022-01-28,133.19000244140625,134.52999877929688,131.7899932861328,134.5,126.58979797363281,5471500
2022-01-31,134.08999633789062,134.08999633789062,132.3000030517578,133.57000732421875,125.71449279785156,5859000
2022-02-01,133.75999450683594,135.9600067138672,132.5,135.52999877929688,127.55921173095703,6206400
2022-02-02,135.6999969482422,137.55999755859375,135.25999450683594,137.25,129.1780548095703,5357200
2022-02-03,137.0,138.75999450683594,135.8300018310547,137.77999877929688,129.6768798828125,6100800
2022-02-04,137.86000061035156,138.82000732421875,136.22000122070312,137.14999389648438,129.0839080810547,4142000
2022-02-07,137.4499969482422,137.82000732421875,136.27000427246094,137.24000549316406,129.16864013671875,3759000
2022-02-08,137.22999572753906,137.52000427246094,135.77999877929688,137.02000427246094,128.9615936279297,4181800
2022-02-09,137.83999633789062,138.35000610351562,136.8300018310547,137.7899932861328,129.68629455566406,5393500
2022-02-10,135.47000122070312,136.55999755859375,133.1699981689453,133.52000427246094,127.18115234375,5978600
2022-02-11,133.89999389648438,134.7100067138672,132.3800048828125,132.69000244140625,126.39055633544922,4176200
2022-02-14,132.58999633789062,132.64999389648438,129.07000732421875,130.14999389648438,123.97113037109375,5345300
2022-02-15,130.63999938964844,131.67999267578125,129.61000061035156,129.94000244140625,123.7711181640625,4394000
2022-02-16,129.4499969482422,130.44000244140625,128.25999450683594,129.17999267578125,123.04718780517578,4875600
2022-02-17,128.0500030517578,128.5,124.8499984741211,124.97000122070312,119.03706359863281,6797000
2022-02-18,124.94000244140625,125.44000244140625,123.61000061035156,124.3499984741211,118.44649505615234,4609200
2022-02-22,124.19999694824219,125.0,122.68000030517578,123.91999816894531,118.03690338134766,5349700
2022-02-23,124.37999725341797,124.69999694824219,121.87000274658203,122.06999969482422,116.27473449707031,4086400
2022-02-24,120.0,122.0999984741211,118.80999755859375,121.97000122070312,116.17948913574219,6563200
2022-02-25,122.05000305175781,124.26000213623047,121.44999694824219,124.18000030517578,118.2845687866211,4460900
2022-02-28,122.20999908447266,123.38999938964844,121.04000091552734,122.51000213623047,116.69384765625,6757300
2022-03-01,122.66999816894531,123.38999938964844,120.69999694824219,121.3499984741211,115.58892059326172,4873300
2022-03-02,122.58999633789062,124.63999938964844,121.80000305175781,123.86000061035156,117.9797592163086,4891400
2022-03-03,124.95999908447266,126.66999816894531,124.23999786376953,125.93000030517578,119.95148468017578,5206600
2022-03-04,124.4000015258789,127.3499984741211,124.20999908447266,126.62000274658203,120.60873413085938,4402400
2022-03-07,126.47000122070312,127.91000366210938,125.62000274658203,126.06999969482422,120.0848388671875,5047400
2022-03-08,126.62000274658203,128.35000610351562,124.81999969482422,125.68000030517578,119.7133560180664,4887600
2022-03-09,127.41000366210938,128.10000610351562,125.91000366210938,126.22000122070312,120.22771453857422,4403500
2022-03-10,125.75,126.02999877929688,123.12999725341797,124.3499984741211,118.44649505615234,5326800
2022-03-11,125.0,126.7699966430664,123.91000366210938,123.95999908447266,118.07500457763672,4119600
2022-03-14,124.44999694824219,125.16000366210938,122.69000244140625,123.94000244140625,118.05596160888672,3289200
2022-03-15,124.0,125.94000244140625,123.22000122070312,125.63999938964844,119.67525482177734,4021200
2022-03-16,126.5,127.27999877929688,124.70999908447266,127.04000091552734,121.00879669189453,4292800
2022-03-17,127.0999984741211,128.2899932861328,126.52999877929688,127.95999908447266,121.8851089477539,3671900
2022-03-18,127.37999725341797,128.92999267578125,126.37000274658203,128.75999450683594,122.64712524414062,7466000
2022-03-21,129.0,129.74000549316406,127.4000015258789,128.10000610351562,122.01847076416016,3384600
2022-03-22,128.5,129.3000030517578,127.8499984741211,129.05999755859375,122.9328842163086,2690200
2022-03-23,129.0800018310547,129.32000732421875,128.25,128.3000030517578,122.20897674560547,2924500
2022-03-24,128.3300018310547,129.3699951171875,127.80000305175781,129.25,123.1138687133789,2971100
2022-03-25,129.5,131.39999389648438,129.30999755859375,131.35000610351562,125.11417388916016,3530200
2022-03-28,130.82000732421875,131.5,129.60000610351562,131.47000122070312,125.22847747802734,2483500
2022-03-29,132.0399932861328,132.83999633789062,130.42999267578125,131.94000244140625,125.6761703491211,5791000
2022-03-30,132.00999450683594,133.0800018310547,131.38999938964844,132.1300048828125,125.8571548461914,2622900
2022-03-31,130.72000122070312,131.8800048828125,130.0,130.02000427246094,123.8473129272461,4274000
2022-04-01,129.66000366210938,130.27000427246094,128.05999755859375,130.14999389648438,123.97113037109375,4012400
2022-04-04,130.25999450683594,130.4499969482422,128.92999267578125,130.27000427246094,124.08544921875,2809800
2022-04-05,129.85000610351562,131.22999572753906,128.66000366210938,128.88999938964844,122.77095794677734,3107200
2022-04-06,127.77999877929688,129.50999450683594,127.25,129.38999938964844,123.24722290039062,3958100
2022-04-07,128.8699951171875,129.25,126.7300033569336,128.5500030517578,122.44710540771484,3538300
2022-04-08,128.00999450683594,128.77999877929688,127.2699966430664,127.7300033569336,121.66603088378906,3143300
2022-04-11,127.94999694824219,128.17999267578125,126.18000030517578,126.37000274658203,120.37059783935547,3202500
2022-04-12,126.41999816894531,127.33999633789062,125.58000183105469,125.9800033569336,119.99911499023438,2691000
2022-04-13,125.63999938964844,126.66999816894531,124.91000366210938,126.13999938964844,120.15150451660156,3064900
2022-04-14,128.92999267578125,130.5800018310547,126.37999725341797,126.55999755859375,120.55156707763672,6384200
2022-04-18,126.5999984741211,127.38999938964844,125.52999877929688,126.16999816894531,120.18008422851562,4884200
2022-04-19,126.08000183105469,129.39999389648438,126.0,129.14999389648438,123.01861572265625,7971400
2022-04-20,135.0,139.55999755859375,133.3800048828125,138.32000732421875,131.75326538085938,17859200
2022-04-21,138.22999572753906,141.8800048828125,137.35000610351562,139.85000610351562,133.2106475830078,9922300
2022-04-22,139.6999969482422,140.44000244140625,137.35000610351562,138.25,131.6865692138672,6508600
2022-04-25,137.58999633789062,139.64999389648438,135.19000244140625,139.10000610351562,132.49624633789062,5748300
2022-04-26,139.0,139.8699951171875,136.1699981689453,136.19000244140625,129.72439575195312,4956200
2022-04-27,135.77999877929688,137.1199951171875,134.6300048828125,135.05999755859375,128.64805603027344,4369100
2022-04-28,136.85000610351562,136.99000549316406,134.80999755859375,135.74000549316406,129.2957763671875,4474300
2022-04-29,135.1300048828125,135.5500030517578,132.0,132.2100067138672,125.93335723876953,5078700
